0.0	0.0	0.0	0
100.0	-0.14556746	7.960242	222341227333950
100.0	-0.10879252	6.375855	11669167
100.0	-0.079372585	5.1236687	8387500
100.0	-0.07882095	4.0759506	9903333
100.0	-0.07837965	3.2760837	10352500
100.0	-0.055042274	2.6361897	9850000
100.0	-0.036372375	2.078306	20258334
100.0	-0.0290979	1.6703061	20047500
100.0	-0.02327832	1.3209223	19473333
100.0	-0.026284104	1.0567378	9995000
100.0	-0.036350176	0.8147444	10094167
100.0	-0.029080141	0.6594569	10154166
100.0	-2.7977303E-4	0.55055004	12209167
100.0	0.0074376287	0.44044003	7444167
100.0	0.013611535	0.34469068	9971666
100.0	-0.0044336515	0.2834139	10022500
100.0	-0.034192707	0.2267311	9950000
100.0	-0.027354166	0.18904623	10261667
100.0	-0.014221886	0.18188284	10345000
100.0	0.011606832	0.11486043	9804167
100.0	0.016946912	0.09954969	9685000
100.0	0.01355753	0.06431707	10272500
100.0	-0.0044768695	0.0131464675	9964166
100.0	-0.0035814957	0.048824362	9745834
100.0	-0.010526644	0.031398147	10015000
100.0	0.006901578	0.048102546	10322500
100.0	0.013182709	0.0538052	9844166
100.0	0.010546167	0.004736971	10233334
100.0	0.02375982	-0.011533585	10070000
100.0	0.011346402	-0.0015650494	10287500
100.0	0.0090771215	-0.008913859	10987500
100.0	-0.008061182	-0.030115115	10213333
100.0	-0.014110392	-0.016430749	8977500
100.0	-0.011288314	0.009839905	10516667
100.0	-0.024353545	0.007871925	10229166
100.0	-0.011821389	-0.0013642795	9916667
100.0	0.0058657825	-0.008752766	9090833
100.0	-0.010630268	0.023643635	20985834
100.0	-8.4276777E-4	0.041899413	9945833
100.0	0.022310112	-0.012449477	9595000
100.0	0.0025252104	0.013024923	9212500
100.0	0.009681615	0.010419939	29915833
100.0	8.384511E-5	0.015997294	20510000
100.0	0.023051409	0.012797835	19437500
100.0	-0.0045432057	0.0025769258	10155834
100.0	-0.0036345646	-0.005599802	22166666
100.0	-0.0029076517	0.0031815008	8805000
100.0	-0.0023261213	-0.028100647	10579167
100.0	-0.024845239	-0.022480518	9031667
100.0	-0.012214744	-0.010323072	10978333
100.0	-0.032756135	-0.008258457	9636667
100.0	0.0044408794	0.008716396	10396666
100.0	0.018875597	0.029957145	9944167
100.0	0.038084812	0.031627536	9888333
100.0	0.01514495	-0.013005162	10000834
100.0	-0.003206919	-0.018065948	10363333
100.0	0.028080245	-0.022114102	9800000
100.0	0.01480275	-0.0023681205	9891667
100.0	-0.0034806859	-0.0018944964	10118333
100.0	-0.018107442	0.0061457455	9798333
100.0	-0.0068245074	-0.002744746	10458334
100.0	-0.005459606	0.020788232	9428333
100.0	-0.019690579	-0.0063534416	19158333
100.0	-0.015752463	-0.028067257	11106667
100.0	-0.0049405238	0.015853385	9780833
100.0	-0.011613866	-0.0026399773	10074167
100.0	0.006031801	0.028533388	10398333
100.0	0.0048254407	0.015165368	9759167
100.0	0.019183232	-0.0031903908	8954167
100.0	0.0076851537	-0.0025523126	9977500
100.0	0.013809555	-0.00204185	9605833
100.0	0.0033862125	-0.0016334801	9775833
100.0	-0.004952477	-0.0013067841	9788334
100.0	-0.0039619817	0.0066159153	11725000
100.0	0.012153294	-0.0023686104	10118333
100.0	0.0020612031	0.005766454	9005000
100.0	-0.028996825	0.035259012	8995000
100.0	-0.015536014	-0.010099979	10283333
100.0	0.002894082	-0.015741326	9989167
100.0	-0.005346181	-0.027916223	11602500
100.0	-0.019599838	6.5152533E-4	9581667
100.0	0.014965916	0.031167068	9646666
100.0	0.011972733	0.07090218	9906667
100.0	0.017239619	-0.035215795	10450833
100.0	0.067421824	-0.1201097	9267500
100.0	-0.03033844	0.0035111234	11254167
100.0	-0.05491654	0.08708462	10086667
100.0	0.01735833	-0.029931188	19542500
100.0	-0.0014362158	-0.008621788	20179166
100.0	0.0065124743	-0.029881936	9984167
100.0	0.020532865	0.022062983	9647500
100.0	0.016426293	0.025311729	11175000
100.0	0.036125377	-0.033380494	8810833
100.0	0.021238847	0.019264137	10243334
100.0	-0.013654696	0.030734472	9990833
100.0	-0.05689244	0.055233426	10340000
100.0	-0.7656898	0.12080112	10251667
100.0	-0.6508592	0.004703358	10144166
100.0	-0.053339154	0.011424029	8795834
100.0	0.5166142	-0.0061834613	10386666
100.0	0.51289016	0.0869903	9342500
100.0	0.4026507	0.4373424	11131667
100.0	0.030985653	-0.017876238	8723333
100.0	-0.07481028	-0.30543536	10800000
100.0	-0.06750966	-0.3899157	10200000
100.0	-0.1842523	-0.16636515	9680834
100.0	-0.15506332	0.08142786	9426666
100.0	-0.09340484	0.118772164	10043334
100.0	0.04019779	0.24058563	10026666
100.0	-0.12873212	0.016255245	20596667
100.0	-0.16427727	-0.071271524	9020833
100.0	-0.08545314	-0.026371848	10414167
100.0	0.13083506	-0.105373204	10839167
100.0	0.18894395	-0.015345529	9359166
